Brand,model,Age,kmDriven,Transmission,Owner,FuelType,AskPrice,km_per_year,post_year,post_month
Maruti Suzuki,Grand Vitara,1.0,27000,Automatic,first,Hybrid/CNG,33.5136499945074,25624.5,2026,11
Hyundai,Santro,13.0,75000,Manual,second,Hybrid/CNG,33.513698553920015,5769.0,2026,11
Maruti Suzuki,Wagon-R,11.0,67980,Manual,first,Petrol,35.81454540915233,6180.0,2026,11
Mahindra,Xuv500,9.0,72000,Manual,second,Diesel,35.81454540802352,8000.0,2026,10
Toyota,Etios Liva,12.0,86000,Manual,first,Diesel,35.8126882881711,7167.0,2026,11
Tata,Nexon,5.0,20000,Automatic,second,Petrol,38.1171803408151,4000.0,2026,11
Honda,City,4.0,33000,Automatic,first,Petrol,33.44551005772415,8250.0,2026,11
Hyundai,Verna,4.0,80899,Manual,first,Diesel,35.81628495594211,20225.0,2026,11
Mercedes-Benz,E-Class,6.0,63000,Automatic,first,Diesel,35.816284955916885,10500.0,2026,11
Maruti Suzuki,Alto-800,10.0,70000,Manual,second,Hybrid/CNG,35.816329210539166,7000.0,2026,11
BMW,5 Series,10.0,94000,Automatic,second,Diesel,38.181073583298705,9400.0,2026,11
Maruti Suzuki,Wagon-R-Stingray,7.0,22270,Manual,first,Petrol,38.1171790364354,3181.0,2026,11
Honda,Jazz,8.0,86000,Manual,second,Diesel,35.87690070496924,10750.0,2026,11
Honda,City,13.0,86530,Manual,second,Hybrid/CNG,35.87685637670326,6656.0,2026,10
Maruti Suzuki,Celerio,7.0,85000,Automatic,second,Hybrid/CNG,38.11527334072221,12143.0,2026,11
Maruti Suzuki,Sx4,13.0,117000,Manual,first,Diesel,35.87848849210855,9000.0,2026,11
Mercedes-Benz,Gle,8.0,84067,Automatic,first,Diesel,35.816284955916885,10508.0,2026,11
Maruti Suzuki,Alto,13.0,80000,Automatic,second,Petrol,35.814437894894226,6154.0,2026,11
Maruti Suzuki,Wagon-R,1.0,40000,Manual,second,Hybrid/CNG,35.87685510250738,25624.5,2026,11
Hyundai,I10,13.0,47000,Manual,second,Petrol,35.74809515071818,3615.0,2026,11
Maruti Suzuki,Ertiga,2.0,168500,Manual,second,Hybrid/CNG,35.876856375798845,25624.5,2026,11
Toyota,Innova Crysta,5.0,71000,Manual,first,Diesel,38.11707864582132,14200.0,2026,11
Maruti Suzuki,Ertiga,3.0,49780,Manual,first,Petrol,35.81459394121314,16593.0,2026,11
Maruti Suzuki,Wagon-R-1-0,10.0,27000,Manual,first,Petrol,38.1171790364354,2700.0,2026,11
Toyota,Camry,4.0,36000,Automatic,first,Hybrid/CNG,35.816284955916885,9000.0,2026,11
Honda,Amaze,9.0,71000,Manual,first,Petrol,35.74814689185664,7889.0,2026,11
Audi,A6,9.0,84000,Automatic,first,Diesel,35.87848965231042,9333.0,2026,11
Maruti Suzuki,Swift-Dzire,4.0,19150,Automatic,first,Petrol,38.117179071950325,4788.0,2026,11
Audi,A6,10.0,65000,Automatic,second,Diesel,35.814593943442134,6500.0,2026,11
Jeep,Compass,6.0,113000,Manual,second,Diesel,35.81459394238262,18833.0,2026,11
Mahindra,Tuv,9.0,78000,Manual,second,Diesel,38.117131892792706,8667.0,2026,11
Volkswagen,Polo,7.0,91000,Automatic,second,Petrol,35.814546765298125,13000.0,2026,11
Maruti Suzuki,Wagon-R-1-0,10.0,70000,Manual,first,Hybrid/CNG,38.179440195474484,7000.0,2026,11
Renault,Kwid,7.0,168500,Automatic,second,Petrol,38.11702303029633,24071.0,2026,11
Hyundai,I20,5.0,40000,Manual,first,Hybrid/CNG,35.81454540915233,8000.0,2026,11
Mahindra,Xuv 300,2.0,14555,Automatic,first,Diesel,35.814593978930326,7278.0,2026,11
Maruti Suzuki,Vitara-Brezza,1.0,3000,Manual,first,Petrol,35.81628495594211,3000.0,2026,11
Mahindra,Xuv500,9.0,168500,Manual,first,Diesel,35.814593978930326,18722.0,2026,11
Maruti Suzuki,Alto-800,12.0,66000,Manual,second,Petrol,35.87685637477743,5500.0,2026,11
Mahindra,Xuv500,11.0,81000,Manual,first,Diesel,35.876855103472344,7364.0,2026,11
Chevrolet,Beat,14.0,25000,Manual,second,Petrol,35.81459394443225,1786.0,2026,11
Maruti Suzuki,Celerio,5.0,60000,Automatic,first,Hybrid/CNG,38.117130537788675,12000.0,2026,11
Hyundai,Grand I10,7.0,65000,Manual,second,Hybrid/CNG,35.814593978927824,9286.0,2026,11
Tata,Tiago,4.0,58000,Automatic,first,Hybrid/CNG,35.876855103472344,14500.0,2026,11
BMW,3 Series Gran Limousine,1.0,3500,Automatic,first,Petrol,35.816284955916885,3500.0,2026,11
Maruti Suzuki,Wagon-R,8.0,56000,Automatic,first,Petrol,35.87685510248042,7000.0,2026,10
Maruti Suzuki,Wagon-R,4.0,70000,Manual,first,Hybrid/CNG,38.1171790364354,17500.0,2026,11
Hyundai,Alcazar,2.0,72000,Automatic,first,Diesel,38.17948579796328,25624.5,2026,11
Maruti Suzuki,Eeco,4.0,50000,Manual,second,Petrol,35.81454540918183,12500.0,2026,11
Maruti Suzuki,Swift,14.0,50000,Manual,second,Hybrid/CNG,35.87689809810987,3571.0,2026,11
Tata,Nexon,5.0,38096,Manual,first,Diesel,35.87685510347305,7619.0,2026,11
Mahindra,Ssangyong-Rexton,10.0,83000,Automatic,second,Diesel,35.87685510248042,8300.0,2026,11
Mercedes-Benz,S-Class,10.0,168500,Automatic,second,Diesel,35.816284955916885,16850.0,2026,11
Maruti Suzuki,Celerio,3.0,62000,Manual,first,Hybrid/CNG,35.81454541020884,20667.0,2026,11
Maruti Suzuki,Eeco,3.0,165000,Automatic,first,Hybrid/CNG,35.81449359337205,25624.5,2026,10
Maruti Suzuki,Swift-Dzire,7.0,61000,Automatic,second,Hybrid/CNG,35.81454541020884,8714.0,2026,11
Chevrolet,Cruze,12.0,78000,Automatic,second,Diesel,35.814546765298125,6500.0,2026,11
Hyundai,Verna,10.0,88000,Manual,second,Hybrid/CNG,38.117131892792706,8800.0,2026,11
Maruti Suzuki,Vitara-Brezza,8.0,84500,Manual,first,Diesel,35.81454540912082,10562.0,2026,11
Maruti Suzuki,Ciaz,6.0,94000,Automatic,first,Hybrid/CNG,35.81459394344136,15667.0,2026,11
Maruti Suzuki,Celerio-X,6.0,40000,Manual,first,Petrol,33.574221286844114,6667.0,2026,11
Hyundai,Creta,7.0,41000,Automatic,first,Hybrid/CNG,38.1171304617183,5857.0,2026,11
Hyundai,Verna,6.0,78000,Manual,first,Diesel,38.11717903742631,13000.0,2026,11
Maruti Suzuki,Wagon-R,6.0,168500,Automatic,first,Hybrid/CNG,35.748093742917305,25624.5,2026,11
Maruti Suzuki,Alto-800,8.0,85000,Manual,second,Hybrid/CNG,35.8126882881711,10625.0,2026,11
Honda,Amaze,9.0,117000,Manual,second,Petrol,35.81628368579639,13000.0,2026,11
Toyota,Corolla Altis,13.0,89000,Automatic,second,Hybrid/CNG,35.878489618867185,6846.0,2026,11
Mahindra,Xuv500,8.0,111821,Manual,first,Diesel,35.87680774206788,13978.0,2026,11
Maruti Suzuki,Ertiga,12.0,148723,Manual,second,Hybrid/CNG,35.81454540802352,12394.0,2026,11
Hyundai,I10,12.0,77000,Automatic,second,Hybrid/CNG,38.11886877881816,6417.0,2026,11
Honda,City,5.0,45000,Automatic,second,Petrol,35.81628495594209,9000.0,2026,11
Maruti Suzuki,Wagon-R,13.0,84750,Manual,second,Hybrid/CNG,38.11886877881816,6519.0,2026,11
Hyundai,Grand I10 Nios,3.0,8000,Automatic,second,Petrol,35.878488457861444,2667.0,2026,11
Renault,Kwid,5.0,160000,Automatic,first,Petrol,38.1810735842057,25624.5,2026,11
Maruti Suzuki,Baleno,7.0,60000,Manual,second,Petrol,33.574221286844114,8571.0,2026,11
Toyota,Etios,9.0,81000,Manual,first,Diesel,35.81459262349479,9000.0,2026,11
Honda,Wrv,5.0,38000,Manual,first,Petrol,38.118914337669274,7600.0,2026,11
Mercedes-Benz,B Class,10.0,41000,Automatic,second,Petrol,38.052537753255244,4100.0,2026,11
Mercedes-Benz,Cla,6.0,63000,Automatic,second,Diesel,35.81454540918101,10500.0,2026,11
Mahindra,Xuv500,6.0,51000,Automatic,first,Diesel,35.74809370139164,8500.0,2026,11
Maruti Suzuki,Swift-Dzire,6.0,68000,Manual,first,Diesel,33.57427000948639,11333.0,2026,11
Nissan,Sunny,12.0,108000,Manual,second,Diesel,35.81628368579639,9000.0,2026,11
Volvo,Xc60,4.0,55000,Automatic,first,Diesel,35.816284955916885,13750.0,2026,10
Hyundai,I20,11.0,68000,Manual,first,Hybrid/CNG,35.81454540915233,6182.0,2026,11
Maruti Suzuki,Ertiga,5.0,68000,Manual,first,Hybrid/CNG,35.81454540915234,13600.0,2026,11
Honda,City,8.0,168500,Automatic,second,Petrol,35.878488457861444,21062.0,2026,11
Mini,Cooper 3 Door,9.0,168500,Automatic,first,Diesel,38.11717903640582,18722.0,2026,11
Toyota,Corolla Altis,15.0,92000,Automatic,second,Hybrid/CNG,31.211113498871963,6133.0,2026,11
Mercedes-Benz,C-Class,7.0,168500,Automatic,first,Diesel,38.11713050214638,24071.0,2026,11
Hyundai,Eon,10.0,52000,Manual,first,Petrol,35.748093742917305,5200.0,2026,10
Maruti Suzuki,Swift-Dzire,6.0,75000,Manual,second,Diesel,35.87685510250738,12500.0,2026,11
Maruti Suzuki,Swift-Dzire,1.0,97000,Automatic,first,Hybrid/CNG,35.87690073916334,25624.5,2026,11
Tata,Altroz,1.0,29000,Manual,first,Hybrid/CNG,38.11717903742631,25624.5,2026,11
Maruti Suzuki,Eeco,3.0,52000,Automatic,first,Hybrid/CNG,33.574221286844114,17333.0,2026,10
BMW,5 Series,12.0,75000,Automatic,second,Diesel,35.746108850981145,6250.0,2026,11
Maruti Suzuki,Swift,5.0,7000,Automatic,second,Petrol,35.87685510347305,1400.0,2026,11
Maruti Suzuki,Ertiga,9.0,48000,Manual,first,Hybrid/CNG,35.814595178991596,5333.0,2026,11
Maruti Suzuki,Sx4,14.0,87000,Manual,second,Hybrid/CNG,35.74989937059981,6214.0,2026,11
Toyota,Innova,12.0,168500,Manual,second,Diesel,35.81623640922604,14042.0,2026,11
Maruti Suzuki,Ritz,8.0,103000,Manual,second,Petrol,35.814546765298125,12875.0,2026,11
Maruti Suzuki,Alto,17.0,75000,Manual,second,Hybrid/CNG,35.74809374186009,4412.0,2026,11
Maruti Suzuki,Swift,8.0,168500,Manual,first,Diesel,35.87685510250738,21062.0,2026,11
Maruti Suzuki,Ertiga,1.0,21000,Automatic,first,Hybrid/CNG,35.878488491212316,21000.0,2026,11
Honda,City,15.0,85000,Automatic,second,Hybrid/CNG,35.81454544699045,5667.0,2026,11
Maruti Suzuki,S-Cross,7.0,82000,Manual,first,Diesel,35.81459394443227,11714.0,2026,11
Nissan,Micra,11.0,50000,Manual,second,Petrol,35.748093742917305,4545.0,2026,9
Mercedes-Benz,M-Class,10.0,157000,Automatic,second,Diesel,38.1810723103857,15700.0,2026,11
Volkswagen,Ventotest,11.0,113000,Automatic,second,Hybrid/CNG,35.814546765298125,10273.0,2026,11
Toyota,Camry,9.0,160,Automatic,second,Hybrid/CNG,35.814546799798,18.0,2026,11
Toyota,Innova,17.0,168500,Manual,first,Diesel,38.179440196466345,9912.0,2026,11
Audi,A6,10.0,16500,Automatic,first,Diesel,35.87690073833886,1650.0,2026,11
Mahindra,Thar,2.0,52000,Manual,first,Diesel,38.11713053895461,25624.5,2026,10
Hyundai,Elantra,10.0,102000,Automatic,second,Petrol,35.876855103472344,10200.0,2026,11
Mini,5 Door,9.0,36338,Automatic,first,Diesel,35.816284955916885,4038.0,2026,11
Fiat,Linea,12.0,65000,Manual,second,Diesel,35.87690073831375,5417.0,2026,11
Maruti Suzuki,Wagon-R,9.0,123000,Manual,second,Petrol,35.814546765298125,13667.0,2026,11
Audi,A4,10.0,168500,Automatic,first,Diesel,35.87680774206788,16850.0,2026,11
Hyundai,Creta,5.0,168500,Automatic,first,Diesel,35.876856375798845,25624.5,2026,11
Ford,Ecosport,7.0,99000,Manual,first,Diesel,35.81449355282728,14143.0,2026,11
Mahindra,Bolero,7.0,82000,Manual,first,Diesel,35.87848721736374,11714.0,2026,10
Hyundai,Venue,4.0,23000,Manual,first,Petrol,35.81628495591616,5750.0,2026,11
Honda,Wrv,4.0,168500,Manual,first,Diesel,35.81454544593178,25624.5,2026,11
Audi,A4,11.0,78649,Automatic,second,Diesel,35.8768994300517,7150.0,2026,11
Maruti Suzuki,Eeco,0.0,25000,Automatic,first,Hybrid/CNG,35.87685510247967,9622.0,2026,11
Toyota,Corolla Altis,9.0,168500,Manual,second,Hybrid/CNG,35.876855103472344,18722.0,2026,11
Mercedes-Benz,Cla,6.0,85000,Automatic,first,Diesel,35.81454672642099,14167.0,2026,11
Maruti Suzuki,Baleno,4.0,37800,Manual,first,Petrol,38.05253643292298,9450.0,2026,11
Mercedes-Benz,G-Class,7.0,168500,Automatic,second,Petrol,35.816284955916885,24071.0,2026,11
Tata,Tiago,4.0,58000,Automatic,first,Hybrid/CNG,35.81454540918183,14500.0,2026,11
Hyundai,Grand I10,9.0,54000,Automatic,first,Hybrid/CNG,35.87848718168413,6000.0,2026,11
Toyota,Innova,15.0,98000,Manual,second,Diesel,38.05253643292298,6533.0,2026,11
Maruti Suzuki,Ciaz,6.0,72386,Automatic,first,Hybrid/CNG,35.81454540802352,12064.0,2026,8
Mahindra,Xuv500,12.0,142000,Manual,second,Diesel,38.117179071950325,11833.0,2026,11
BMW,3 Series Gt,9.0,61000,Automatic,second,Diesel,33.51196031721554,6778.0,2026,11
Toyota,Camry,8.0,130000,Automatic,second,Hybrid/CNG,38.1810723103857,16250.0,2026,11
Mercedes-Benz,M-Class,10.0,168500,Automatic,first,Diesel,38.1171790364354,16850.0,2026,11
Mahindra,Scorpio N,0.0,0,Manual,first,Diesel,35.8145467263922,9622.0,2026,11
Honda,Wrv,7.0,88000,Manual,second,Diesel,35.87685510248042,12571.0,2026,11
Mahindra,Thar,2.0,60000,Automatic,first,Diesel,35.814543960030186,25624.5,2026,11
Maruti Suzuki,Wagon-R,13.0,65000,Manual,first,Hybrid/CNG,35.81454541023723,5000.0,2026,11
Maruti Suzuki,Ertiga,3.0,53000,Automatic,second,Hybrid/CNG,35.87848965315941,17667.0,2026,11
Hyundai,Verna,5.0,47500,Automatic,second,Hybrid/CNG,35.81454540918183,9500.0,2026,11
Hyundai,Aura,3.0,43000,Automatic,first,Hybrid/CNG,35.81628495591616,14333.0,2026,11
Hyundai,Creta,7.0,63441,Automatic,first,Petrol,35.87848965315941,9063.0,2026,11
Honda,City,5.0,55000,Manual,first,Hybrid/CNG,35.87685637577293,11000.0,2026,11
Honda,City,10.0,93000,Automatic,first,Hybrid/CNG,35.81454540918183,9300.0,2026,10
Hyundai,Grand I10,7.0,66000,Automatic,first,Petrol,35.81454540918181,9429.0,2026,10
Hyundai,I20,5.0,78000,Automatic,first,Hybrid/CNG,35.81449359337205,15600.0,2026,11
Nissan,Magnite,2.0,30000,Automatic,second,Petrol,35.87680774206788,15000.0,2026,11
Honda,Amaze,9.0,48000,Manual,second,Petrol,38.1171790364354,5333.0,2026,11
Maruti Suzuki,Maruti-Suzuki-Dzire,3.0,50000,Manual,first,Hybrid/CNG,35.87690073831448,16667.0,2026,11
Hyundai,I20,14.0,64000,Manual,second,Petrol,35.87690073831375,4571.0,2026,11
Hyundai,Verna,10.0,80000,Manual,first,Diesel,35.87685510347305,8000.0,2026,11
Maruti Suzuki,Ertiga,5.0,71000,Manual,second,Diesel,35.814593943442134,14200.0,2026,11
Hyundai,Xcent Prime,6.0,105000,Automatic,second,Hybrid/CNG,33.57431433499658,17500.0,2026,11
Mercedes-Benz,Gls,7.0,66000,Automatic,second,Diesel,35.816284955916885,9429.0,2026,11
Mahindra,Xuv500,13.0,168500,Manual,second,Diesel,35.81454540802352,12962.0,2026,11
Hyundai,Grand I10,6.0,50000,Manual,second,Petrol,38.1171790364354,8333.0,2026,10
Volvo,S60,7.0,85000,Automatic,second,Diesel,35.81459394344136,12143.0,2026,11
Maruti Suzuki,Swift,9.0,39000,Manual,first,Petrol,33.4473662090398,4333.0,2026,11
Kia,Seltos,4.0,45759,Automatic,first,Petrol,35.81623640925573,11440.0,2026,11
Hyundai,Eon,11.0,168500,Manual,second,Petrol,38.118868813343795,15318.0,2026,11
Maruti Suzuki,Ertiga,11.0,120000,Manual,second,Hybrid/CNG,35.814546765298125,10909.0,2026,11
Maruti Suzuki,Wagon-R,10.0,95000,Manual,second,Hybrid/CNG,35.876856409119725,9500.0,2026,11
Nissan,Micra Active,11.0,98530,Manual,first,Petrol,35.748093742917305,8957.0,2026,11
Land Rover,Range Rover Sport,5.0,168500,Automatic,second,Diesel,35.816284955916885,25624.5,2026,11
Honda,City,7.0,75000,Automatic,second,Petrol,35.814546764334885,10714.0,2026,11
Tata,Altroz,2.0,12000,Manual,first,Petrol,33.513698591839116,6000.0,2026,11
Toyota,Corolla Altis,13.0,168500,Automatic,second,Hybrid/CNG,38.1171790364354,12962.0,2026,11
Maruti Suzuki,Wagon-R,6.0,114000,Manual,second,Hybrid/CNG,38.11713054001289,19000.0,2026,11
Maruti Suzuki,Omni,17.0,75000,Automatic,first,Hybrid/CNG,35.81628368483391,4412.0,2026,11
Toyota,Fortuner,13.0,89000,Manual,second,Diesel,35.81628372034903,6846.0,2026,11
Volkswagen,Ameo,7.0,51000,Manual,second,Petrol,38.179440195474484,7286.0,2026,11
Nissan,Micra,7.0,75000,Automatic,second,Hybrid/CNG,38.11713054001289,10714.0,2026,11
Maruti Suzuki,Swift,9.0,168500,Manual,first,Hybrid/CNG,35.87690070496924,18722.0,2026,8
Skoda,Rapid,9.0,77000,Automatic,second,Diesel,35.87848845788742,8556.0,2026,11
Maruti Suzuki,Wagon-R,8.0,75000,Manual,first,Hybrid/CNG,35.81449359334323,9375.0,2026,11
Renault,Triber,3.0,36250,Manual,first,Petrol,35.876855103472344,12083.0,2026,11
Hyundai,I10,14.0,105000,Manual,second,Petrol,35.81459394443225,7500.0,2026,11
Maruti Suzuki,Swift-Dzire,7.0,124000,Manual,second,Diesel,37.979496487628296,17714.0,2026,11
Maruti Suzuki,Alto,7.0,164963,Automatic,first,Hybrid/CNG,35.87680774206788,23566.0,2026,11
Mahindra,Thar,2.0,40000,Manual,first,Diesel,38.11713050320288,20000.0,2026,11
Toyota,Etios Liva,8.0,110000,Manual,second,Petrol,33.57427000948639,13750.0,2026,11
Hyundai,Xcent Prime,6.0,66200,Manual,second,Hybrid/CNG,35.87690070496924,11033.0,2026,11
Maruti Suzuki,Wagon-R,7.0,53000,Automatic,first,Hybrid/CNG,35.81454541020884,7571.0,2026,11
Nissan,Sunny,11.0,168500,Manual,first,Diesel,35.87690070496924,15318.0,2026,11
Renault,Triber,4.0,168500,Automatic,first,Petrol,38.11891299159213,25624.5,2026,11
Maruti Suzuki,Ertiga,2.0,54000,Manual,first,Hybrid/CNG,35.81628372034975,25624.5,2026,11
Maruti Suzuki,Swift-Dzire,10.0,69000,Manual,second,Diesel,38.05067879318022,6900.0,2026,11
Hyundai,Santro Xing,10.0,81000,Manual,second,Hybrid/CNG,35.81454536872425,8100.0,2026,11
Maruti Suzuki,800,15.0,71000,Manual,second,Petrol,38.11886877785487,4733.0,2026,11
Hyundai,Accent,13.0,149000,Automatic,second,Hybrid/CNG,38.1189143035073,11462.0,2026,11
Renault,Kwid,4.0,65000,Manual,first,Petrol,38.11527334072221,16250.0,2026,10
Hyundai,New I20,14.0,55000,Automatic,second,Hybrid/CNG,35.816329210539166,3929.0,2026,11
Maruti Suzuki,Ertiga,9.0,125000,Automatic,second,Hybrid/CNG,35.81632924380336,13889.0,2026,11
Mahindra,Kuv 100,8.0,76000,Manual,first,Diesel,33.57431433499658,9500.0,2026,11
Maruti Suzuki,A-Star,13.0,57327,Automatic,second,Hybrid/CNG,35.87689809810987,4410.0,2026,11
Hyundai,New Santro,5.0,41000,Manual,first,Petrol,38.1171790364354,8200.0,2026,8
Porsche,Cayman,10.0,7000,Automatic,first,Petrol,35.816284955916885,700.0,2026,11
Audi,Q3,9.0,50000,Automatic,second,Diesel,38.18107474528008,5556.0,2026,11
Maruti Suzuki,Ignis,3.0,31000,Manual,first,Petrol,35.81454540918181,10333.0,2026,11
BMW,X1,11.0,90000,Automatic,second,Diesel,35.87685510247967,8182.0,2026,11
Hyundai,I10,13.0,168500,Manual,first,Petrol,35.8126882881711,12962.0,2026,11
Hyundai,Grand I10,8.0,65000,Manual,first,Petrol,38.117180307522666,8125.0,2026,11
Maruti Suzuki,Ignis,6.0,105000,Automatic,second,Hybrid/CNG,38.1794857989187,17500.0,2026,11
Kia,Seltos,2.0,27300,Automatic,second,Petrol,35.81628368377438,13650.0,2026,11
Maruti Suzuki,Ertiga,7.0,70000,Automatic,first,Petrol,38.117129054200085,10000.0,2026,11
Maruti Suzuki,Wagon-R-1-0,8.0,29750,Manual,second,Hybrid/CNG,33.574270009513334,3719.0,2026,11
BMW,X1,5.0,49000,Automatic,first,Diesel,35.816284955916885,9800.0,2026,11
Mercedes-Benz,S-Class,9.0,168500,Automatic,second,Petrol,35.816284955916885,18722.0,2026,11
Maruti Suzuki,Swift-Dzire,9.0,100000,Automatic,second,Hybrid/CNG,35.81628368579639,11111.0,2026,11
Volkswagen,Polo,8.0,149000,Manual,second,Diesel,35.878488457861444,18625.0,2026,11
Hyundai,Grand I10,10.0,82310,Manual,second,Petrol,35.81454540802352,8231.0,2026,11
Nissan,Micra,14.0,168500,Manual,first,Hybrid/CNG,35.74814689185664,12036.0,2026,11
Maruti Suzuki,Eeco,5.0,168500,Manual,second,Hybrid/CNG,38.11713054001289,25624.5,2026,11
Hyundai,Creta,8.0,68000,Automatic,second,Diesel,35.81628372034903,8500.0,2026,11
BMW,5 Series,8.0,47000,Automatic,second,Diesel,35.816284955916885,5875.0,2026,11
Toyota,Corolla Altis,11.0,120000,Automatic,second,Hybrid/CNG,35.81454541020884,10909.0,2026,11
Toyota,Etios,9.0,168500,Manual,second,Diesel,35.81454541020884,18722.0,2026,11
Toyota,Corolla,17.5,78374,Manual,second,Hybrid/CNG,38.11886877785487,4479.0,2026,10
Maruti Suzuki,Swift-Dzire,6.0,128000,Automatic,first,Diesel,35.87685634014679,21333.0,2026,11
Maruti Suzuki,Alto-800,8.0,80000,Manual,second,Hybrid/CNG,35.81454541023723,10000.0,2026,11
Honda,Brio,11.0,46000,Automatic,second,Petrol,35.81454540915233,4182.0,2026,11
BMW,X3,4.0,76500,Automatic,first,Diesel,35.816284955916885,19125.0,2026,11
Toyota,Corolla Altis,10.0,89000,Manual,first,Diesel,35.81632921048397,8900.0,2026,11
Ford,Ecosport,8.0,81000,Manual,second,Diesel,33.574221286844114,10125.0,2026,11
Toyota,Innova,11.0,168500,Manual,second,Diesel,35.876856375798845,15318.0,2026,11
Renault,Kwid,7.0,61500,Manual,second,Petrol,35.87690070496924,8786.0,2026,11
Maruti Suzuki,Wagon R,13.0,88000,Manual,second,Hybrid/CNG,35.87685637477743,6769.0,2026,11
Mercedes-Benz,Cls-Class,9.0,82000,Automatic,second,Diesel,35.816284955916885,9111.0,2026,11
Maruti Suzuki,S-Presso,5.0,59000,Automatic,first,Petrol,35.81454540918183,11800.0,2026,11
Maruti Suzuki,Ertiga,8.0,41000,Manual,second,Petrol,35.87680774206788,5125.0,2026,11
Maruti Suzuki,A-Star,0.0,168500,Manual,second,Hybrid/CNG,35.875108769137405,9622.0,2026,11
Nissan,Sunny,10.0,98400,Manual,second,Diesel,35.8126882881711,9840.0,2026,11
Maruti Suzuki,Ciaz,2.0,26000,Automatic,second,Petrol,35.81449355282816,13000.0,2026,11
Volkswagen,Polo,13.0,65000,Manual,second,Diesel,35.81459394344213,5000.0,2026,11
Hyundai,New I20,10.0,49000,Manual,second,Hybrid/CNG,35.81454541020884,4900.0,2026,11
Tata,Indigo Ecs,8.0,15,Automatic,first,Hybrid/CNG,35.74989937059981,2.0,2026,11
Volvo,S90,2.0,20591,Automatic,first,Hybrid/CNG,35.816284955916885,10296.0,2026,11
Maruti Suzuki,Maruti-Suzuki-Dzire,6.0,104000,Automatic,first,Diesel,38.117179071924355,17333.0,2026,10
Mahindra,Xuv500,6.0,65000,Manual,first,Diesel,35.87690070496924,10833.0,2026,10
Honda,City,15.0,80000,Automatic,second,Hybrid/CNG,35.74814689185664,5333.0,2026,11
Skoda,Rapid,6.0,54000,Automatic,first,Diesel,35.876855102479645,9000.0,2026,11
Hyundai,I20,9.0,38000,Manual,first,Petrol,33.574221286844114,4222.0,2026,11
Toyota,Corolla Altis,11.0,106000,Automatic,second,Hybrid/CNG,35.81454541020884,9636.0,2026,11
Hyundai,New Santro,5.0,123000,Automatic,first,Hybrid/CNG,35.876901930579656,24600.0,2026,11
Kia,Carnival,2.0,30000,Automatic,first,Diesel,35.816284955916885,15000.0,2026,11
Toyota,Innova,9.0,160000,Manual,second,Diesel,38.1171790364354,17778.0,2026,11
Kia,Sonet,3.0,65000,Automatic,first,Diesel,35.8768994300517,21667.0,2026,11
Maruti Suzuki,Ertiga,1.0,9990,Automatic,first,Hybrid/CNG,38.11713050211481,9990.0,2026,11
Maruti Suzuki,Swift-Dzire,13.0,76000,Manual,first,Hybrid/CNG,35.81454540915146,5846.0,2026,11
Maruti Suzuki,Baleno,5.0,61000,Automatic,first,Petrol,35.814546765298104,12200.0,2026,11
Toyota,Fortuner,1.0,7900,Automatic,first,Diesel,35.816284955916885,7900.0,2026,11
Maruti Suzuki,Ertiga,7.0,50000,Manual,second,Hybrid/CNG,35.87690073831514,7143.0,2026,11
Mercedes-Benz,Gla,5.0,30000,Automatic,second,Diesel,35.816284955916885,6000.0,2026,11
Audi,A3,8.0,99000,Automatic,second,Diesel,35.81459394238262,12375.0,2026,11
