Age,kmDriven,AskPrice,km_per_year,post_year,post_month,Transmission_Manual,Owner_second,FuelType_Hybrid/CNG,FuelType_Petrol,Brand_encoded,model_encoded
7.0,77500,3.607,11071.0,2026,11,1,1,0,0,36.018,35.88
7.0,78000,3.607,11143.0,2026,11,0,1,0,1,36.022,35.932
2.0,61000,3.668,25624.5,2026,9,0,0,0,0,36.539,36.976
1.0,168500,3.668,25624.5,2026,10,0,1,0,0,35.975,35.85
16.0,96000,3.542,6000.0,2026,11,1,1,0,1,36.018,35.842
3.0,12300,3.607,4100.0,2026,11,1,1,0,1,36.001,35.84
6.0,39000,3.668,6500.0,2026,11,0,1,0,0,37.335,36.991
9.0,18,3.607,2.0,2026,11,1,1,0,1,35.85,35.85
10.0,91000,3.607,9100.0,2026,11,1,1,0,0,36.022,35.983
1.0,12000,3.668,12000.0,2026,11,0,0,0,1,36.021,36.338
6.0,90000,3.607,15000.0,2026,11,0,1,0,0,36.179,36.564
10.0,91000,3.542,9100.0,2026,11,1,1,0,0,36.018,35.997
12.0,42000,3.607,3500.0,2026,11,1,0,0,1,36.188,36.055
9.0,168500,3.607,18722.0,2026,11,0,0,0,0,36.745,36.621
2.0,44000,3.607,22000.0,2026,11,1,0,0,0,36.134,36.189
2.0,11425,3.607,5712.0,2026,10,0,0,0,1,36.001,35.84
11.0,65000,3.607,5909.0,2026,11,1,1,0,0,36.001,35.991
8.0,39000,3.668,4875.0,2026,11,0,0,0,1,37.081,37.91
7.0,55000,3.605,7857.0,2026,10,1,1,0,1,36.022,35.983
7.0,168500,3.542,24071.0,2026,11,1,1,0,0,36.099,36.125
9.0,54000,3.399,6000.0,2026,11,1,0,0,1,35.975,35.488
6.0,42000,3.668,7000.0,2026,11,0,0,0,0,37.196,37.9
5.0,80000,3.607,16000.0,2026,11,1,0,0,0,36.134,36.348
5.0,86000,3.607,17200.0,2026,11,1,0,0,0,35.975,36.094
2.0,25000,3.607,12500.0,2026,11,0,0,0,1,35.975,36.094
5.0,16,3.607,3.0,2026,11,0,1,0,0,36.134,36.189
11.0,61000,3.607,5545.0,2026,11,1,0,0,1,36.188,36.055
7.0,55000,3.607,7857.0,2026,11,1,1,0,1,36.022,35.932
8.0,71111,3.607,8889.0,2026,11,1,0,0,0,36.134,36.403
5.0,168500,3.664,25624.5,2026,11,0,0,0,1,35.975,36.094
13.0,72119,3.607,5548.0,2026,11,1,1,0,1,36.018,36.136
4.0,74000,3.607,18500.0,2026,11,1,0,0,0,35.975,35.961
9.0,20,3.607,2.0,2026,11,1,1,0,1,35.975,36.067
14.0,80000,3.607,5714.0,2026,11,0,1,0,0,36.087,36.325
5.0,168500,3.607,25624.5,2026,4,1,0,0,1,36.018,36.025
8.0,55000,3.666,6875.0,2026,8,1,1,0,1,36.018,35.973
7.0,20000,3.668,2857.0,2026,11,0,0,0,1,36.745,36.621
6.0,87000,3.607,14500.0,2026,11,1,1,0,0,36.018,36.981
5.0,51000,3.607,10200.0,2026,11,1,0,0,1,36.022,36.013
8.0,47000,3.668,5875.0,2026,11,0,1,0,0,37.196,37.36
3.0,160000,3.668,25624.5,2026,11,0,0,0,1,37.081,38.156
5.0,78000,3.471,15600.0,2026,10,0,0,0,1,35.975,36.094
12.0,98000,3.607,8167.0,2026,11,1,1,0,1,36.018,36.136
13.0,115000,3.605,8846.0,2026,11,0,1,0,0,37.196,37.36
5.0,19000,3.605,3800.0,2026,10,1,1,0,0,36.134,36.111
5.0,168500,3.607,25624.5,2026,11,0,1,0,1,36.022,36.119
2.0,50000,3.668,25000.0,2026,11,1,0,0,0,36.539,36.976
8.0,168500,3.542,21062.0,2026,11,0,0,0,0,37.196,37.504
10.0,44000,3.668,4400.0,2026,11,0,0,0,0,36.021,34.554
10.0,67000,3.607,6700.0,2026,11,1,0,0,0,36.134,36.111
13.0,168500,3.605,12962.0,2026,11,1,0,0,0,36.539,36.145
10.0,168500,3.607,16850.0,2026,11,0,1,0,0,36.021,35.848
9.0,93000,3.607,10333.0,2026,11,1,0,0,0,36.179,35.999
7.0,46000,3.607,6571.0,2026,11,1,0,0,1,36.018,36.025
5.0,98000,3.607,19600.0,2026,11,0,0,0,1,36.018,36.136
12.0,62000,3.607,5167.0,2026,11,1,0,0,1,35.975,36.038
1.0,60000,3.607,25624.5,2026,11,0,0,0,0,36.134,36.144
5.0,35000,3.607,7000.0,2026,11,0,0,0,1,36.018,36.025
17.0,100000,3.607,5882.0,2026,9,1,1,0,1,35.975,36.022
9.0,52000,3.607,5778.0,2026,11,0,0,0,1,35.975,35.683
3.0,63000,3.666,21000.0,2026,11,1,0,0,1,36.018,35.88
3.0,68000,3.607,22667.0,2026,11,0,1,0,1,35.975,35.961
9.0,132000,3.607,14667.0,2026,11,1,1,0,0,36.199,36.501
6.0,65000,3.607,10833.0,2026,10,0,0,0,0,36.022,36.119
4.0,18231,3.607,4558.0,2026,11,1,0,0,1,36.199,36.169
6.0,27000,3.668,4500.0,2026,11,0,1,0,0,38.156,38.156
12.0,73800,3.668,6150.0,2026,11,0,1,0,0,37.081,36.681
6.0,40000,3.668,6667.0,2026,9,0,1,0,1,37.101,37.695
7.0,77000,3.668,11000.0,2026,9,0,0,0,0,37.196,37.504
6.0,72531,3.605,12088.0,2026,11,1,0,0,1,36.018,35.911
9.0,65000,3.605,7222.0,2026,11,0,1,0,0,36.021,34.554
6.0,116000,3.607,19333.0,2026,11,0,0,0,0,36.539,36.353
0.0,8000,3.542,9622.0,2026,11,0,0,0,1,36.066,36.172
7.0,81000,3.607,11571.0,2026,11,1,1,0,1,36.018,36.025
11.0,120000,3.607,10909.0,2026,11,1,1,0,0,35.975,36.038
9.0,71291,3.605,7921.0,2026,11,1,1,0,0,36.134,35.877
7.0,80000,3.607,11429.0,2026,11,0,0,0,0,36.179,36.564
5.0,54900,3.607,10980.0,2026,10,0,1,0,0,36.018,35.88
6.0,55000,3.542,9167.0,2026,9,1,0,0,0,36.018,36.025
6.0,40000,3.607,6667.0,2026,11,0,0,0,0,35.975,35.379
11.0,168500,3.542,15318.0,2026,11,1,1,0,0,36.018,35.997
10.0,90000,3.607,9000.0,2026,11,0,1,0,0,37.196,37.36
8.0,123000,3.607,15375.0,2026,11,1,1,0,0,36.199,35.846
8.0,95000,3.607,11875.0,2026,10,0,0,0,0,37.081,36.658
5.0,76870,3.607,15374.0,2026,11,0,0,0,0,35.975,36.094
4.0,82000,3.607,20500.0,2026,11,1,0,0,1,36.018,35.997
7.0,123000,3.668,17571.0,2026,11,1,1,0,0,36.539,36.203
7.0,59023,3.668,8432.0,2026,10,0,1,0,0,36.539,36.976
6.0,115000,3.607,19167.0,2026,11,0,1,0,0,36.179,36.564
7.0,90000,3.607,12857.0,2026,11,1,1,0,0,36.539,36.353
10.0,88600,3.542,8860.0,2026,11,0,1,0,1,36.018,35.911
7.0,33000,3.607,4714.0,2026,11,1,0,0,1,35.975,35.986
10.0,105904,3.668,10590.0,2026,11,0,1,0,0,36.099,36.389
4.0,12600,3.607,3150.0,2026,11,1,0,0,1,36.199,35.669
6.0,168500,3.607,25624.5,2026,7,1,1,0,1,36.477,35.849
12.0,125000,3.607,10417.0,2026,10,1,1,0,0,36.134,36.111
5.0,29800,3.668,5960.0,2026,11,0,0,0,0,37.081,36.681
13.0,46000,3.607,3538.0,2026,11,0,1,0,0,37.081,36.658
10.0,73000,3.603,7300.0,2026,11,0,1,0,0,37.081,36.681
7.0,91000,3.666,13000.0,2026,11,0,1,0,0,36.179,36.564
4.0,40000,3.607,10000.0,2026,11,0,0,0,0,36.134,35.877
6.0,24200,3.668,4033.0,2026,10,0,0,0,0,37.196,37.419
11.0,61000,3.607,5545.0,2026,11,1,0,0,1,35.975,35.683
5.0,31000,3.668,6200.0,2026,11,0,0,0,0,37.196,37.504
10.0,83000,3.607,8300.0,2026,11,0,1,0,0,37.081,36.681
12.0,165000,3.607,13750.0,2026,11,1,1,0,0,36.018,36.19
5.0,17000,3.667,3400.0,2026,9,0,1,0,1,36.018,36.549
11.0,56000,3.607,5091.0,2026,11,1,0,0,1,36.018,36.065
10.0,11000,3.607,1100.0,2026,11,0,0,0,0,36.021,36.338
6.0,115000,3.607,19167.0,2026,11,0,0,0,0,36.179,36.564
4.0,49900,3.605,12475.0,2026,11,1,0,0,1,36.372,36.196
11.0,168500,3.605,15318.0,2026,11,0,1,0,1,37.081,36.658
17.5,79000,3.607,4514.0,2026,11,1,1,0,1,36.018,35.905
17.5,33000,3.605,1886.0,2026,11,1,1,0,1,36.018,36.247
3.0,58000,3.664,19333.0,2026,11,0,0,0,1,36.372,36.196
12.0,168500,3.542,14042.0,2026,11,1,1,0,0,36.539,36.145
8.0,52000,3.607,6500.0,2026,11,0,1,0,0,36.021,36.338
4.0,55000,3.607,13750.0,2026,11,1,0,0,1,36.018,36.232
10.0,85000,3.605,8500.0,2026,11,1,0,0,0,36.022,35.983
8.0,62000,3.605,7750.0,2026,11,1,0,0,1,35.975,36.094
8.0,67000,3.607,8375.0,2026,11,1,1,0,0,36.022,35.983
5.0,31000,3.668,6200.0,2026,11,0,0,0,1,37.081,36.506
12.0,50800,3.607,4233.0,2026,11,0,0,0,0,37.196,37.36
9.0,62000,3.607,6889.0,2026,11,0,1,0,0,36.54,37.004
1.0,113000,3.668,25624.5,2026,11,0,0,0,1,35.975,36.004
6.0,105000,3.607,17500.0,2026,11,0,0,0,0,36.018,36.136
7.0,98623,3.605,14089.0,2026,11,0,0,0,0,36.199,36.162
10.0,56000,3.607,5600.0,2026,11,1,0,0,1,35.975,36.004
7.0,68000,3.542,9714.0,2026,11,1,1,0,1,35.975,35.986
6.0,85000,3.607,14167.0,2026,11,1,1,0,0,36.018,36.136
4.0,27000,3.607,6750.0,2026,11,0,1,0,1,36.066,35.978
7.0,39065,3.607,5581.0,2026,10,1,0,0,1,36.199,36.175
7.0,168500,3.607,24071.0,2026,11,0,0,0,1,36.018,36.128
8.0,59500,3.668,7438.0,2026,11,0,0,0,1,37.081,37.91
9.0,168500,3.607,18722.0,2026,11,1,1,0,1,36.022,36.119
9.0,120000,3.607,13333.0,2026,11,1,1,0,1,36.022,35.983
3.0,33000,3.666,11000.0,2026,11,1,0,0,1,35.975,35.961
2.0,32500,3.668,16250.0,2026,11,1,0,0,0,36.539,36.353
6.0,124000,3.605,20667.0,2026,11,1,0,0,0,36.022,36.119
10.0,78000,3.607,7800.0,2026,11,1,1,0,0,36.022,35.983
10.0,65374,3.607,6537.0,2026,11,0,1,0,1,36.022,35.983
7.0,57000,3.607,8143.0,2026,11,0,1,0,1,36.018,35.745
15.0,80000,3.607,5333.0,2026,11,1,0,0,1,35.993,35.256
9.0,95000,3.666,10556.0,2026,11,1,0,0,0,36.539,36.976
12.0,117000,3.607,9750.0,2026,11,1,1,0,1,36.539,35.85
9.0,35000,3.666,3889.0,2026,10,1,1,0,0,36.134,35.877
5.0,105000,3.605,21000.0,2026,11,1,1,0,0,36.018,36.128
2.0,140000,3.668,25624.5,2026,11,0,0,0,0,37.196,38.156
3.0,55000,3.668,18333.0,2026,11,0,0,0,1,36.134,35.877
5.0,69810,3.668,13962.0,2026,11,1,1,0,0,36.539,36.976
2.0,53000,3.607,25624.5,2026,11,1,1,0,1,35.975,35.961
4.0,86000,3.541,21500.0,2026,11,0,0,0,0,36.372,36.196
14.0,100000,3.607,7143.0,2026,11,1,1,0,1,35.975,35.934
8.0,55000,3.607,6875.0,2026,11,1,0,0,0,36.018,35.88
4.0,47000,3.607,11750.0,2026,11,1,1,0,0,36.134,36.086
8.0,44000,3.603,5500.0,2026,11,1,1,0,1,36.087,35.971
2.0,9850,3.605,4925.0,2026,11,1,0,0,1,36.018,35.997
12.0,50000,3.666,4167.0,2026,10,1,1,0,1,36.022,36.269
2.0,20400,3.668,10200.0,2026,10,0,0,0,0,37.081,38.156
9.0,125000,3.607,13889.0,2026,11,1,0,0,1,36.179,35.999
10.0,52000,3.607,5200.0,2026,10,0,1,0,1,36.022,36.119
17.0,85000,3.542,5000.0,2026,11,1,1,0,1,36.018,36.065
17.5,55000,3.607,3143.0,2026,11,1,0,0,1,36.018,35.846
8.0,44000,3.607,5500.0,2026,11,0,1,0,0,36.021,35.848
9.0,100000,3.607,11111.0,2026,11,0,1,0,0,36.021,36.345
10.0,34500,3.667,3450.0,2026,11,1,1,0,1,36.018,36.154
5.0,168500,3.668,25624.5,2026,11,0,1,0,0,37.081,37.91
5.0,37000,3.667,7400.0,2026,9,1,1,0,1,35.975,36.038
13.0,10010,3.607,770.0,2026,11,0,1,0,0,37.081,36.537
10.0,168500,3.668,16850.0,2026,11,1,1,0,0,36.539,36.976
4.0,25000,3.668,6250.0,2026,11,0,0,0,1,37.196,36.227
17.5,50000,3.607,2857.0,2026,11,1,1,0,1,36.018,36.154
6.0,75000,3.607,12500.0,2026,11,1,1,0,0,35.975,36.004
12.0,60000,3.607,5000.0,2026,11,1,0,0,1,36.018,35.973
0.0,1600,3.607,9622.0,2026,11,1,0,0,1,36.018,35.942
7.0,168500,3.607,24071.0,2026,11,1,1,0,0,36.539,36.353
5.0,71150,3.666,14230.0,2026,10,0,1,0,0,36.134,37.682
2.0,16000,3.668,8000.0,2026,11,0,0,0,1,36.022,35.983
7.0,168500,3.542,24071.0,2026,11,0,0,0,0,36.134,36.111
2.0,40000,3.607,20000.0,2026,11,0,0,0,0,35.975,36.038
9.0,168500,3.668,18722.0,2026,11,0,1,0,0,37.081,36.658
12.0,92000,3.667,7667.0,2026,11,1,1,0,0,36.539,36.113
13.0,29300,3.667,2254.0,2026,11,0,1,0,1,36.021,35.848
6.0,168500,3.668,25624.5,2026,11,0,0,0,0,36.539,38.156
14.0,98000,3.607,7000.0,2026,11,0,0,0,1,36.549,35.85
2.0,39270,3.542,19635.0,2026,11,0,0,0,1,36.018,35.745
7.0,88927,3.668,12704.0,2026,11,0,0,0,1,37.081,38.02
13.0,78000,3.607,6000.0,2026,11,1,1,0,1,36.539,36.113
4.0,38000,3.607,9500.0,2026,11,1,0,0,1,36.018,35.957
5.0,61231,3.607,12246.0,2026,11,0,0,0,1,36.018,35.957
3.0,32000,3.668,10667.0,2026,11,0,1,0,1,37.081,38.156
9.0,42000,3.542,4667.0,2026,11,0,1,0,0,36.021,34.554
10.0,105000,3.603,10500.0,2026,11,1,1,0,0,36.001,35.991
2.0,24000,3.607,12000.0,2026,11,0,0,0,0,36.372,36.313
10.0,75000,3.607,7500.0,2026,10,1,0,0,0,36.179,35.999
3.0,14000,3.607,4667.0,2026,11,0,0,0,1,36.018,36.549
8.0,70013,3.668,8752.0,2026,10,0,0,0,0,36.134,36.189
4.0,75000,3.667,18750.0,2026,11,1,1,0,0,36.134,36.348
7.0,71352,3.607,10193.0,2026,10,1,1,0,1,36.199,36.175
10.0,53000,3.607,5300.0,2026,11,0,0,0,1,35.975,35.843
11.0,168500,3.607,15318.0,2026,11,1,1,0,1,35.975,36.038
6.0,110000,3.607,18333.0,2026,11,0,1,0,0,36.021,36.774
11.0,95000,3.607,8636.0,2026,10,1,1,0,0,36.134,36.111
5.0,21000,3.542,4200.0,2026,11,1,0,0,1,35.975,36.004
2.0,95000,3.668,25624.5,2026,11,0,1,0,0,37.081,38.02
17.5,80000,3.667,4571.0,2026,11,1,1,0,1,36.022,35.983
6.0,15000,3.667,2500.0,2026,11,1,0,0,1,36.022,35.983
9.0,142000,3.666,15778.0,2026,11,1,0,0,0,35.975,36.094
13.0,168500,3.607,12962.0,2026,11,0,1,0,0,36.188,36.298
8.0,47000,3.668,5875.0,2026,11,0,1,0,0,37.196,37.36
11.0,57000,3.607,5182.0,2026,11,0,0,0,0,37.196,36.227
6.0,124000,3.605,20667.0,2026,11,1,0,0,0,36.022,36.119
13.0,60000,3.667,4615.0,2026,11,1,0,0,1,36.188,36.055
6.0,21000,3.607,3500.0,2026,11,0,1,0,1,36.018,35.838
7.0,54000,3.607,7714.0,2026,11,1,0,0,1,36.018,36.232
6.0,136000,3.607,22667.0,2026,11,0,0,0,0,36.179,36.564
3.0,65000,3.607,21667.0,2026,10,1,1,0,1,35.975,36.038
3.0,168500,3.607,25624.5,2026,11,0,1,0,1,36.372,36.451
12.0,51000,3.607,4250.0,2026,11,0,1,0,0,37.196,36.227
1.0,59500,3.607,25624.5,2026,11,1,0,0,0,36.199,35.669
5.0,49000,3.542,9800.0,2026,11,0,0,0,1,36.022,35.983
7.0,113000,3.542,16143.0,2026,11,1,1,0,0,36.018,35.233
9.0,72000,3.667,8000.0,2026,11,0,0,0,0,35.975,36.094
6.0,38000,3.605,6333.0,2026,11,0,1,0,1,36.001,36.004
12.0,0,3.542,0.0,2026,8,1,1,0,0,36.539,36.145
2.0,25000,3.668,12500.0,2026,11,0,0,0,0,36.134,37.682
8.0,65000,3.542,8125.0,2026,11,1,1,0,0,36.018,36.128
16.0,168500,3.605,10531.0,2026,8,1,1,0,1,36.018,35.905
5.0,160000,3.607,25624.5,2026,11,0,0,0,0,36.018,36.006
8.0,45250,3.667,5656.0,2026,11,1,1,0,1,36.539,37.001
12.0,73100,3.607,6092.0,2026,11,1,1,0,1,36.018,36.128
2.0,168500,3.542,25624.5,2026,11,0,0,0,0,36.134,35.877
5.0,47000,3.607,9400.0,2026,11,1,1,0,0,36.188,36.12
14.0,57000,3.607,4071.0,2026,11,0,1,0,1,36.021,36.338
3.0,7000,3.605,2333.0,2026,11,1,0,0,1,36.001,36.004
2.0,5000,3.607,2500.0,2026,11,0,0,0,1,36.199,36.169
7.0,36000,3.607,5143.0,2026,11,1,0,0,1,36.018,36.065
1.0,7500,3.668,7500.0,2026,11,0,0,0,0,37.081,37.644
3.0,38000,3.607,12667.0,2026,11,0,0,0,1,36.022,35.983
4.0,27500,3.605,6875.0,2026,11,1,0,0,1,36.001,36.058
8.0,48000,3.668,6000.0,2026,11,0,1,0,0,37.081,38.156
6.0,87000,3.607,14500.0,2026,11,1,0,0,0,36.134,36.348
9.0,63000,3.605,7000.0,2026,11,0,0,0,1,36.018,35.745
14.0,102000,3.605,7286.0,2026,11,1,0,0,0,36.134,36.189
11.0,87000,3.607,7909.0,2026,11,1,1,0,1,36.022,35.983
6.0,92000,3.607,15333.0,2026,10,1,1,0,0,36.247,36.133
11.0,82008,3.54,7455.0,2026,11,1,1,0,0,36.179,36.12
6.0,38000,3.607,6333.0,2026,11,0,1,0,1,36.022,35.983
11.0,79000,3.607,7182.0,2026,11,0,1,0,1,36.022,35.983
4.0,55000,3.667,13750.0,2026,11,1,1,0,1,36.018,36.549
12.0,138500,3.607,11542.0,2026,10,1,1,0,0,36.134,36.116
8.0,102000,3.607,12750.0,2026,11,1,1,0,1,36.188,36.12
6.0,0,3.668,0.0,2026,11,0,0,0,1,36.099,35.741
8.0,78000,3.605,9750.0,2026,11,1,0,0,0,36.099,36.125
2.0,29000,3.666,14500.0,2026,11,0,0,0,0,36.372,36.451
10.0,85000,3.607,8500.0,2026,11,0,1,0,0,36.087,35.971
0.0,2480,3.607,9622.0,2026,11,1,0,0,1,36.018,35.942
10.0,155000,3.667,15500.0,2026,11,1,0,0,0,36.539,36.145
12.0,168500,3.607,14042.0,2026,11,1,0,0,0,35.975,36.004
10.0,168500,3.605,16850.0,2026,11,1,0,0,0,36.001,35.991
15.0,54000,3.607,3600.0,2026,11,1,1,0,1,35.975,36.998
7.0,168500,3.607,24071.0,2026,9,1,1,0,0,36.018,36.335
15.0,85120,3.542,5675.0,2026,11,0,1,0,1,36.021,35.848
12.0,66147,3.607,5512.0,2026,11,0,1,0,1,36.022,35.983
17.5,55000,3.607,3143.0,2026,11,1,1,0,0,36.134,35.842
7.0,82000,3.605,11714.0,2026,11,1,1,0,1,36.018,36.065
7.0,91535,3.607,13076.0,2026,11,0,1,0,0,36.179,36.564
7.0,80000,3.667,11429.0,2026,11,1,1,0,1,36.018,35.745
13.0,78000,3.607,6000.0,2026,11,1,1,0,1,36.018,36.19
12.0,65000,3.605,5417.0,2026,9,1,0,0,0,36.188,36.333
9.0,75000,3.668,8333.0,2026,11,0,0,0,0,37.081,36.537
7.0,120000,3.607,17143.0,2026,11,1,0,0,0,36.199,36.175
6.0,75000,3.666,12500.0,2026,11,0,1,0,0,36.018,36.136
6.0,121331,3.666,20222.0,2026,11,0,0,0,0,36.018,37.138
2.0,85000,3.607,25624.5,2026,11,1,0,0,0,36.372,36.196
7.0,65663,3.607,9380.0,2026,11,0,1,0,1,36.001,36.004
6.0,68000,3.667,11333.0,2026,11,0,1,0,0,36.188,36.055
2.0,25000,3.607,12500.0,2026,11,0,0,0,1,35.975,36.094
17.5,70000,3.607,4000.0,2026,10,1,1,0,1,36.022,35.983
0.0,1600,3.607,9622.0,2026,11,1,0,0,1,36.018,35.942
9.0,168500,3.607,18722.0,2026,11,0,0,0,1,36.018,36.146
17.5,9000,3.667,514.0,2026,11,1,1,0,0,36.134,37.384
14.0,91000,3.605,6500.0,2026,11,0,0,0,0,37.196,37.419
2.0,48000,3.668,24000.0,2026,11,1,0,0,0,35.975,36.094
2.0,32000,3.668,16000.0,2026,11,0,0,0,0,37.196,38.156
2.0,11000,3.607,5500.0,2026,11,0,0,0,1,36.066,35.638
5.0,38500,3.607,7700.0,2026,11,1,1,0,1,36.018,36.128
4.0,60766,3.607,15192.0,2026,11,0,0,0,1,36.022,35.983
6.0,43000,3.607,7167.0,2026,11,1,1,0,1,35.975,35.986
9.0,61000,3.666,6778.0,2026,11,0,1,0,0,37.196,37.504
16.0,80000,3.667,5000.0,2026,11,1,1,0,1,36.099,36.966
10.0,95000,3.667,9500.0,2026,11,1,1,0,0,36.199,36.501
5.0,52500,3.607,10500.0,2026,11,1,1,0,1,36.018,35.957
13.0,168500,3.607,12962.0,2026,11,0,1,0,0,36.021,35.852
11.0,96000,3.607,8727.0,2026,11,1,1,0,0,36.001,35.991
9.0,155000,3.607,17222.0,2026,11,0,1,0,0,36.539,36.976
10.0,62000,3.542,6200.0,2026,11,1,0,0,1,35.975,35.986
11.0,75000,3.607,6818.0,2026,11,1,1,0,0,36.188,36.12
10.0,90000,3.666,9000.0,2026,11,0,1,0,0,37.196,36.227
6.0,82000,3.668,13667.0,2026,11,0,1,0,0,37.196,37.36
3.0,45000,3.607,15000.0,2026,11,1,1,0,1,36.018,35.957
13.0,132000,3.607,10154.0,2026,11,0,1,0,1,35.975,36.038
15.0,69000,3.607,4600.0,2026,11,1,1,0,1,36.018,36.132
10.0,58000,3.607,5800.0,2026,11,1,1,0,1,36.018,35.997
4.0,69000,3.607,17250.0,2026,10,1,0,0,1,36.022,35.983
1.0,1800,3.607,1800.0,2026,11,0,0,0,1,36.018,36.619
13.0,73000,3.607,5615.0,2026,10,0,1,0,0,37.335,37.827
8.0,100000,3.666,12500.0,2026,11,1,0,0,0,36.134,36.111
16.0,95000,3.605,5938.0,2026,11,0,1,0,0,36.087,35.805
4.0,40000,3.607,10000.0,2026,11,1,0,0,1,35.975,35.834
6.0,110000,3.668,18333.0,2026,11,0,0,0,0,35.975,36.038
7.0,82000,3.607,11714.0,2026,11,0,0,0,1,36.179,35.999
8.0,14352,3.542,1794.0,2026,11,0,1,0,1,36.018,36.065
9.0,61000,3.607,6778.0,2026,11,1,1,0,1,36.188,36.256
7.0,42000,3.607,6000.0,2026,11,1,0,0,1,35.975,35.683
11.0,38000,3.607,3455.0,2026,11,0,1,0,1,37.101,36.62
11.0,146000,3.667,13273.0,2026,11,1,1,0,0,36.539,36.145
9.0,82000,3.607,9111.0,2026,11,1,1,0,0,36.018,36.232
13.0,120000,3.667,9231.0,2026,11,1,1,0,0,36.018,36.19
6.0,21500,3.607,3583.0,2026,11,0,0,0,1,36.022,35.932
7.0,72000,3.542,10286.0,2026,10,1,0,0,0,36.018,35.88
9.0,100000,3.666,11111.0,2026,11,1,1,0,0,36.018,36.136
6.0,65000,3.607,10833.0,2026,11,0,0,0,0,36.018,36.136
8.0,59000,3.607,7375.0,2026,10,0,1,0,1,36.022,35.983
6.0,84000,3.607,14000.0,2026,11,1,0,0,0,36.134,36.189
9.0,72000,3.607,8000.0,2026,11,0,1,0,1,37.101,36.62
10.0,110000,3.605,11000.0,2026,11,1,0,0,1,36.022,36.119
9.0,74000,3.666,8222.0,2026,11,1,1,0,0,36.537,36.46
15.0,60000,3.607,4000.0,2026,11,0,1,0,1,37.081,36.681
5.0,34000,3.605,6800.0,2026,11,0,0,0,1,36.001,36.004
12.0,120000,3.607,10000.0,2026,11,1,1,0,0,36.539,36.145
9.0,168500,3.607,18722.0,2026,11,0,0,0,0,36.539,36.976
6.0,75000,3.607,12500.0,2026,11,1,1,0,0,36.134,36.348
8.0,80000,3.667,10000.0,2026,11,1,0,0,1,35.975,36.004
6.0,15000,3.607,2500.0,2026,11,1,0,0,0,36.134,36.111
9.0,62000,3.607,6889.0,2026,11,0,0,0,0,36.54,35.268
10.0,51000,3.607,5100.0,2026,11,0,1,0,1,36.018,35.745
11.0,99000,3.542,9000.0,2026,11,1,0,0,0,36.018,36.128
3.0,38000,3.607,12667.0,2026,11,0,0,0,1,36.022,35.983
15.0,141000,3.607,9400.0,2026,11,1,1,0,0,36.539,36.145
10.0,168500,3.668,16850.0,2026,11,0,1,0,0,37.081,37.91
15.0,38600,3.603,2573.0,2026,11,1,0,0,1,35.975,35.934
7.0,101500,3.667,14500.0,2026,11,1,1,0,1,36.539,36.203
8.0,64000,3.605,8000.0,2026,11,1,0,0,1,35.975,35.683
2.0,69000,3.668,25624.5,2026,10,0,0,0,0,36.539,38.156
3.0,22000,3.607,7333.0,2026,11,1,1,0,1,36.539,36.513
5.0,50000,3.607,10000.0,2026,11,1,0,0,0,35.975,35.961
7.0,29000,3.605,4143.0,2026,11,1,0,0,1,36.199,36.175
11.0,129000,3.607,11727.0,2026,11,0,1,0,0,37.081,37.004
4.0,60000,3.668,15000.0,2026,10,0,0,0,0,37.081,38.02
4.0,50000,3.607,12500.0,2026,11,0,1,0,0,36.372,36.196
3.0,33000,3.607,11000.0,2026,11,0,0,0,1,35.975,36.094
10.0,168500,3.603,16850.0,2026,11,0,1,0,0,36.539,36.976
10.0,62500,3.607,6250.0,2026,11,1,1,0,1,35.975,36.004
13.0,130000,3.542,10000.0,2026,11,1,0,0,1,35.975,36.022
6.0,83000,3.668,13833.0,2026,11,0,1,0,0,36.001,35.991
6.0,82758,3.667,13793.0,2026,11,1,1,0,0,36.018,36.981
8.0,168500,3.607,21062.0,2026,11,1,1,0,0,36.022,35.983
7.0,65000,3.666,9286.0,2026,11,1,0,0,0,36.179,35.999
5.0,5800,3.607,1160.0,2026,11,0,0,0,1,36.001,36.004
4.0,92000,3.666,23000.0,2026,11,1,1,0,0,36.179,35.999
6.0,59000,3.605,9833.0,2026,11,1,1,0,0,36.022,36.013
2.0,18000,3.607,9000.0,2026,11,0,0,0,1,36.539,35.851
10.0,84000,3.607,8400.0,2026,11,0,1,0,0,37.081,36.681
10.0,70000,3.605,7000.0,2026,11,1,1,0,0,36.179,35.999
6.0,168500,3.607,25624.5,2026,11,1,0,0,1,36.018,36.136
8.0,48231,3.607,6029.0,2026,11,1,0,0,1,36.018,36.065
3.0,78000,3.666,25624.5,2026,11,0,0,0,0,36.134,36.111
5.0,65000,3.607,13000.0,2026,10,1,0,0,1,36.018,35.745
1.0,58000,3.668,25624.5,2026,11,1,0,0,0,35.975,36.004
8.0,98000,3.607,12250.0,2026,11,1,0,0,0,36.537,36.46
3.0,18000,3.668,6000.0,2026,11,0,0,0,0,37.196,37.419
10.0,31000,3.607,3100.0,2026,10,0,1,0,1,36.179,35.999
7.0,89000,3.667,12714.0,2026,11,1,0,0,0,36.001,35.991
3.0,168500,3.668,25624.5,2026,11,0,0,0,0,36.539,36.976
7.0,95000,3.607,13571.0,2026,10,0,1,0,0,36.021,36.338
